순위,업소명,주소,분류,현지인 검색 수
795,메가커피인천백병원점,인천 동구 샛골로210번길 9-0,카페/찻집,22
797,선제대교횟집,인천 옹진군 선재로34번길 23-0,전문음식,21
797,아랜역물닭갈비,인천 동구 수문통로 45-1,전문음식,21
799,제주를품은갈치,인천 옹진군 선재로 299-0,한식,20
799,열매한식뷔페,인천 옹진군 영흥남로 290-0,전문음식,20
799,두찜인천송현점,인천 동구 수문통로 14-0,전문음식,20
799,토속식당,인천 동구 방축로37번길 41-0,한식,20
799,경상도소문난냉면집,인천 동구 솔빛로85번길 21-0,한식,20
804,청와루[중식],인천 옹진군 영흥로144번길 9-0,외국식,19
804,뷰카페,인천 옹진군 선재로 346-0,카페/찻집,19
804,찐풍천장어,인천 동구 송림로 118-0,전문음식,19
807,안동본가국밥선재도점,인천 옹진군 선재로 171-0,한식,18
807,송학남원추어탕,인천 동구 수문통로 15-0,한식,18
809,진촌돼지,인천 옹진군 백령로 286-2,한식,17
809,해당화나들목,인천 옹진군 모도로50번길 39-0,한식,17
809,그린파크식당,인천 옹진군 백령로297번길 16-0,한식,17
809,배다리닭칼국수,인천 동구 금곡로 52-0,한식,17
813,문카페&참슬라임카페,인천 동구 금곡로103번길 3-0,카페/찻집,16
813,기와집감자탕,인천 동구 수문통로 7-2,한식,16
813,바다양푼이동태탕선재점,인천 옹진군 선재로 182-0,한식,16
813,바닷길식당,인천 옹진군 장봉로 216-0,전문음식,16
813,바다식당,인천 옹진군 신도로 248-0,전문음식,16
818,솔밭식당,인천 옹진군 영흥서로 529-0,한식,15
818,커피아마마스,인천 옹진군 선재로306번길 17-0,카페/찻집,15
818,순살만공격인천송현점,인천 동구 인중로 678-0,간이음식,15
818,육꼬집,인천 동구 수문통로 43-0,한식,15
822,십리포해변칼국수회조개구이,인천 옹진군 영흥북로 389-0,한식,14
822,월드웰식당,인천 동구 송미로23번길 21-0,한식,14
822,용대네회집,인천 동구 화도진로79번길 16-0,전문음식,14
822,앙카롱,인천 동구 송현로 59-0,간이음식,14
822,내리어촌계직판장,인천 옹진군 영흥북로 154-0,전문음식,14
822,반공방첩,인천 동구 샛골로 128-0,한식,14
828,마리데키친,인천 동구 금곡로 8-1,외국식,13
828,명주가든정육식당,인천 옹진군 영흥로176번길 57-0,한식,13
828,우마루한식뷔페,인천 옹진군 영흥남로293번길 20-0,전문음식,13
828,신시모도,인천 옹진군 시도로104번길 27-17,카페/찻집,13
832,서울식당,인천 동구 화수부두로 38-0,전문음식,12
832,커피베이인천송현점,인천 동구 송현로 20-0,카페/찻집,12
832,바른국밥본점,인천 동구 송미로 17-11,한식,12
832,성림장[중식],인천 동구 송현로 57-3,외국식,12
832,중앙정육점식당,인천 옹진군 영흥로 150-0,한식,12
832,언니네닭갈비부대찌개,인천 옹진군 영흥로 144-0,전문음식,12
832,카페지브라운송림도서관점,인천 동구 새천년로 72-0,카페/찻집,12
832,남서방면옥,인천 동구 송림로 109-0,한식,12
840,배스킨라빈스송림트레이더스점,인천 동구 봉수대로 82-0,간이음식,11
840,남도골,인천 옹진군 영흥로 158-0,전문음식,11
840,선재치킨,인천 옹진군 선재로 46-0,간이음식,11
840,이화원[중식],인천 옹진군 백령로278번길 28-1,외국식,11
840,바다회집,인천 옹진군 영흥북로 81-0,전문음식,11
845,시골메밀칼국수,인천 옹진군 백령로978번길 8-15,한식,10
