순위,업소명,주소,분류,현지인 검색 수
122,민속촌용봉점,광주 북구 저불로 1-0,한식,1656
123,베비에르과자점,광주 서구 풍암중앙로 37-0,간이음식,1644
124,행복한임금님서광주점 [한식],광주 서구 풍서우로 196-0,한식,1638
125,보향미,광주 광산구 첨단중앙로124번길 41-0,한식,1637
126,바칼,광주 광산구 신창로138번길 31-5,한식,1636
126,하지메,광주 서구 상무민주로 16-0,외국식,1636
128,칠봉이짬뽕[중식],광주 광산구 목련로394번길 23-26,외국식,1634
129,민속촌봉선점,광주 남구 봉선로 218-0,한식,1616
130,르미엘수완본점,광주 광산구 왕버들로 207-0,전문음식,1615
131,나룻배상무점,광주 서구 시청서편로8번길 3-0,전문음식,1614
132,고려조삼계탕상무점,광주 서구 상무번영로 4-0,한식,1611
133,등촌수완흑석점,광주 광산구 하남울로48번길 18-0,전문음식,1607
134,연화,광주 서구 마륵복개로 147-0,한식,1604
135,수자타,광주 동구 동산길7번길 3-0,전문음식,1597
135,송정떡갈비1호점,광주 광산구 광산로29번길 1-0,한식,1597
137,대성콩물중흥본점,광주 북구 제봉로 272-0,한식,1594
138,궁전제과염주점,광주 서구 월드컵4강로 44-0,간이음식,1592
139,짬뽕지존수완점 [중식],광주 광산구 임방울대로 507-0,외국식,1591
140,석암돌솥밥[한식],광주 북구 대천로139번길 8-1,한식,1583
141,진식당1호점,광주 북구 중흥로 88-0,한식,1578
142,궁전제과운암점,광주 북구 서강로54번길 40-0,간이음식,1576
143,다연닭갈비,광주 광산구 목련로153번안길 46-3,전문음식,1561
144,소촌옥숯불갈비,광주 광산구 소촌로 155-0,한식,1559
145,무두,광주 광산구 첨단강변로87번길 5-0,전문음식,1544
146,금다연[한식],광주 서구 상무연하로 72-0,한식,1541
147,수완초밥,광주 광산구 임방울대로 347-0,외국식,1538
148,토방닭매운탕,광주 북구 동문대로 130-1,한식,1524
149,메밀당막국수광주수완점,광주 광산구 수등로94번길 32-9,한식,1522
150,광양숯불구이상무점,광주 서구 상무대로867번길 23-0,한식,1519
151,토방,광주 광산구 산월로21번길 10-0,한식,1515
152,매월흑염소가든,광주 서구 회재유통길 19-24,한식,1514
153,한우촌본점,광주 서구 쌍촌로36번길 11-2,한식,1507
154,산수쌈밥,광주 동구 동계로 11-0,한식,1497
155,시골밥상,광주 광산구 평동로766번길 16-0,한식,1488
156,하남꽃게장백반,광주 광산구 산정공원로59번길 10-0,전문음식,1486
157,민속촌신가점,광주 광산구 목련로394번길 10-17,한식,1481
158,매운날,광주 광산구 첨단중앙로106번길 42-0,한식,1480
